,date,close,open,low,high,volume
8674,2021-03-21 02-PM,57189.93259234,57013.56533459,57013.56533459,57308.54327329,633797.92819369
8675,2021-03-21 02-PM,57164.58160069,57206.89433532,57136.73026241,57281.71450076,167313.68004243
8676,2021-03-21 03-PM,57369.97113,57174.0,57174.0,57500.5030212,601217.07031737
8677,2021-03-21 03-PM,57176.86335775,57356.48657536,57022.67432463,57417.46960332,1065984.32599016
8678,2021-03-21 04-PM,57343.88372273,57159.03743759,56811.4251247,57396.859977,573478.64375823
8679,2021-03-21 04-PM,57234.0,57319.60407509,57100.0,57351.90825218,669555.52195726
8680,2021-03-21 05-PM,57168.24670181,57217.0,56986.956,57282.61610379,435072.27770427
8681,2021-03-21 05-PM,57252.78762314,57161.69423933,57120.51155019,57307.43535716,980894.7276463
8682,2021-03-21 06-PM,57263.83285911,57285.41759176,57215.6360907,57434.738944,770586.01439606
8683,2021-03-21 06-PM,57368.00000001,57282.50330048,57200.0,57460.53865674,423850.41751468
8684,2021-03-21 07-PM,57480.00000001,57388.23746147,57388.23746147,57666.00221774,441937.43444806
8685,2021-03-21 07-PM,57525.71362051,57485.71805026,57392.86975,57575.0,594942.58518115
8686,2021-03-21 08-PM,57829.0,57557.84319152,57543.80226951,57981.13004984,812178.83416372
8687,2021-03-21 08-PM,57769.4,57851.12708626,57666.0,57893.84899534,1287363.91125657
8688,2021-03-21 09-PM,57677.04169999,57769.40000002,57677.04169999,57864.91966384,344975.844116
8689,2021-03-21 09-PM,58072.28447965,57670.0,57500.0,58081.99999999,531760.84438554
8690,2021-03-21 10-PM,57767.30103151,58079.99999999,57597.13027725,58080.0,408676.39795795
8691,2021-03-21 10-PM,57584.08914458,57774.5418305,57528.83539264,57838.7627011,437128.31557591
8692,2021-03-21 11-PM,57416.73217081,57579.54879854,57167.84029254,57767.7590552,1517292.05182855
8693,2021-03-21 11-PM,57369.42256775,57453.98195445,57236.70680001,57641.25084284,889195.03134328
8694,2021-03-22 12-AM,57096.43718517,57386.17488228,57036.3091372,57433.79437407,864220.75936011
8695,2021-03-22 12-AM,56545.2758342,57089.0,56425.28291004,57249.90693927,1650628.85160687
8696,2021-03-22 01-AM,56455.0,56560.76874552,56312.56760466,56700.7661787,575472.47080305
8697,2021-03-22 01-AM,56597.68416713,56467.23552451,56380.0,56723.71051904,567078.88037394
8698,2021-03-22 02-AM,56878.99010588,56624.13037553,56437.0,56968.83142415,641091.65797354
8699,2021-03-22 02-AM,56945.00000001,56878.99010588,56795.10670279,57030.26685767,444894.83977166
8700,2021-03-22 03-AM,57334.51129153,56971.20377149,56971.20377149,57467.49243776,1234665.8945105
8701,2021-03-22 03-AM,57594.07500171,57334.51129155,57310.68409626,57645.84636269,506489.95564413
8702,2021-03-22 04-AM,57734.83286855,57605.5658902,57475.0209299,57814.82946,348918.3523435
8703,2021-03-22 04-AM,57613.32670872,57753.99423623,57443.26000001,57812.16781011,493042.9953227
8704,2021-03-22 05-AM,57352.68402881,57612.96412538,57330.33447702,57613.58377427,822957.50877342
8705,2021-03-22 05-AM,57614.32129643,57352.68402881,57329.00000001,57751.0396,642617.69013917
8706,2021-03-22 06-AM,57825.90584329,57655.37068137,57585.36648574,57852.09999999,690597.95541253
8707,2021-03-22 06-AM,57691.68422374,57839.8689446,57661.94998912,57897.38531769,938967.57424898
8708,2021-03-22 07-AM,57807.1796152,57679.00000001,57529.57925911,57842.89714945,433845.62164791
8709,2021-03-22 07-AM,57590.0,57820.38419023,57549.09642818,57820.38419023,1251084.5113347
8710,2021-03-22 08-AM,57441.0,57590.00000001,57426.288506,57699.99999999,944543.74374379
8711,2021-03-22 08-AM,57204.360975,57451.10690382,57106.94284408,57508.10875041,1114465.04832115
8712,2021-03-22 09-AM,57286.60792452,57177.9828928,57056.51301187,57316.50424479,317668.52163862
8713,2021-03-22 09-AM,57371.10164318,57296.72083869,57148.83589485,57391.1898504,541424.06380353
8714,2021-03-22 10-AM,58078.54683336,57363.0898259,57301.197755,58470.14617791,2745675.97909282
8715,2021-03-22 10-AM,57920.53502155,58111.8105553,57908.17538677,58225.0,801576.55990664
8716,2021-03-22 11-AM,57709.86536725,57928.78131039,57597.27989105,58166.10509205,483219.36821192
8717,2021-03-22 11-AM,57743.54716903,57701.00000001,57582.08887276,57859.93961362,794776.47406197
8718,2021-03-22 12-PM,57286.60000001,57724.0351177,57276.7181924,57756.28024256,1656794.25195599
8719,2021-03-22 12-PM,57291.63263246,57368.3110599,56900.0,57448.54366505,1011360.0880537
8720,2021-03-22 01-PM,57195.1769466,57272.74942949,57087.1717113,57404.19985748,1064173.55127651
8721,2021-03-22 01-PM,56977.01041813,57195.1769366,56572.76867252,57275.99998998,2245827.28284134
8722,2021-03-22 02-PM,56924.0,56977.01041812,56789.23800783,57270.12347409,1037579.9919441
8723,2021-03-22 02-PM,57000.0,56920.45778595,56809.01453495,57190.50001,1236246.96064244
8724,2021-03-22 03-PM,57122.80336499,56993.90143204,56889.0,57140.99386503,702110.78196485
8725,2021-03-22 03-PM,57044.66945822,57132.0,57018.0,57235.37032494,364775.60999281
8726,2021-03-22 04-PM,56780.7977387,57060.87495112,56693.784,57170.53929497,542097.17110979
8727,2021-03-22 04-PM,56750.89500836,56753.0,56224.72999219,56830.99999999,2102679.87225217
8728,2021-03-22 05-PM,56854.15738658,56748.05746561,56578.935816,56877.06337224,719268.44845785
8729,2021-03-22 05-PM,57093.0,56850.379036,56845.69337236,57191.83016787,678580.41661646
8730,2021-03-22 06-PM,56948.85707205,57088.00000002,56872.063128,57164.26177666,1015374.51347244
8731,2021-03-22 06-PM,56487.33040044,56949.0,56397.0,56949.0,1198095.65576541
8732,2021-03-22 07-PM,55838.43306282,56484.22254736,55653.36432028,56549.99999001,5113111.50190454
8733,2021-03-22 07-PM,55595.99685421,55839.89151314,55549.90662457,56118.0,1957629.3221108
8734,2021-03-22 08-PM,55828.31731149,55583.75534772,55409.26286578,56010.69440699,1789101.30849128
8735,2021-03-22 08-PM,54528.49259325,55828.31731149,54200.0,55856.57374049,4867570.59055937
8736,2021-03-22 09-PM,54468.35651828,54534.17143293,54330.0,54937.21478618,1946772.18199272
8737,2021-03-22 09-PM,54573.40972604,54468.35651828,54468.12282257,54892.10130915,601049.09499648
8738,2021-03-22 10-PM,54248.74077367,54578.94062058,53700.0,54620.42490606,1647852.54631605
8739,2021-03-22 10-PM,54590.65647285,54252.60665972,54167.32280209,54595.51939999,1089952.74252962
8740,2021-03-22 11-PM,54475.9275453,54595.5194,54311.828383,54853.72981869,800379.51903343
8741,2021-03-22 11-PM,54086.66062582,54492.06882042,54086.66062582,54631.15869646,778774.16053465
8742,2021-03-23 12-AM,54587.089682,54085.67559477,53816.59906307,54747.593701,1481548.35848402
8743,2021-03-23 12-AM,54677.99966488,54559.25310057,54443.3260028,54744.85642133,812609.13467697
8744,2021-03-23 01-AM,54825.00007355,54690.729936,54509.33461775,54869.81499997,772154.31544615
8745,2021-03-23 01-AM,55133.20261538,54826.0,54792.11300733,55306.84449697,1839356.87906656
8746,2021-03-23 02-AM,54822.23772856,55121.74188955,54803.74510601,55145.22982772,410462.29976788
8747,2021-03-23 02-AM,54573.17,54800.0,54463.726116,55100.0,807564.39954488
8748,2021-03-23 03-AM,54604.63860091,54552.57715934,54400.0,54697.47999999,653786.09375398
8749,2021-03-23 03-AM,54665.306522,54604.63860091,54407.97392348,54713.912229,802604.67825018
8750,2021-03-23 04-AM,54261.9497606,54661.81474552,54216.71689481,54756.17678419,863465.76545179
8751,2021-03-23 04-AM,54410.69007836,54261.9497606,54070.91909061,54579.52499997,605093.08863601
8752,2021-03-23 05-AM,53375.25548582,54410.66578625,53171.0,54443.53498187,2177514.0564884
8753,2021-03-23 05-AM,53468.76697212,53350.37167186,53169.84242344,53659.3055389,1833899.9874781
8754,2021-03-23 06-AM,53695.10032851,53504.21966949,53000.0,53747.42413332,1896289.81986356
8755,2021-03-23 06-AM,53306.72389135,53693.70769135,53228.9037006,53736.42521561,1302109.7933
8756,2021-03-23 07-AM,53805.83304021,53328.57292925,53328.57292925,53807.62587743,1030866.62129949
8757,2021-03-23 07-AM,54184.761,53808.52336582,53672.90698872,54244.83222763,852676.79087697
8758,2021-03-23 08-AM,53933.00000001,54175.00000001,53861.7538326,54238.0,966884.52903564
8759,2021-03-23 08-AM,54306.98687357,53933.00000001,53933.00000001,54480.42955972,1054007.64673854
8760,2021-03-23 09-AM,54358.20396366,54319.91613493,54231.41171888,54482.91420322,673450.89686533
8761,2021-03-23 09-AM,54620.28616582,54347.14205502,54257.0,54678.98213833,654857.72132163
8762,2021-03-23 10-AM,54483.80038294,54621.98151427,54459.0,54700.0,1000553.27931377
8763,2021-03-23 10-AM,54701.49666529,54512.44865219,54480.45817482,54803.66649464,487138.69775328
8764,2021-03-23 11-AM,54696.88361355,54733.5992314,54570.71510278,54800.0,643004.18265615
8765,2021-03-23 11-AM,54225.77566958,54696.88361355,54116.87707889,54773.67624544,1296236.34827007
8766,2021-03-23 12-PM,55106.4199318,54225.77566958,54225.77566958,55195.85691715,2171801.67604499
8767,2021-03-23 12-PM,55098.33026123,55132.79098159,54944.59547987,55252.48083367,499426.19248687
8768,2021-03-23 01-PM,55274.60671884,55098.33026123,55098.33026123,55349.28132867,1389046.17021314
8769,2021-03-23 01-PM,55260.96221009,55308.217965,55043.3464,55440.3084894,2094986.28660494
8770,2021-03-23 02-PM,54944.0,55282.43614135,54930.88170031,55361.86091135,2172436.49578223
8771,2021-03-23 02-PM,55152.73133965,54944.16168904,54767.9333505,55232.49410404,990669.28855813
8772,2021-03-23 03-PM,55001.0,55152.73133965,54951.9978,55317.3143024,389516.56708907
8773,2021-03-23 03-PM,55162.9685421,55018.0,55018.0,55316.21898499,1124179.28457666
8774,2021-03-23 04-PM,55560.63169092,55170.59727254,54862.10071189,55696.77868191,925337.71760326
8775,2021-03-23 04-PM,55550.88139566,55620.0,55358.77477834,55740.5510265,1661244.54579454
8776,2021-03-23 05-PM,55617.00000001,55555.02137502,55553.42156737,55763.78719999,486245.54225107
8777,2021-03-23 05-PM,55700.22780689,55662.90746245,55309.28051723,55700.22780689,877711.88286537
8778,2021-03-23 06-PM,55790.22415838,55699.19069629,55521.32699906,55799.0,851763.32409118
8779,2021-03-23 06-PM,55379.44693342,55793.00728211,55379.44693342,55832.15110399,622890.64197795
8780,2021-03-23 07-PM,54930.12808918,55376.84004901,54842.61470461,55522.0,1504361.71780181
8781,2021-03-23 07-PM,55011.98932971,54916.3601801,54820.00001,55165.1014,550374.71001509
8782,2021-03-23 08-PM,54904.62663643,55010.05725647,54712.0336041,55064.0,629020.95825937
8783,2021-03-23 08-PM,54448.53599334,54884.39393237,54308.17936678,54982.27779874,947765.77333737
8784,2021-03-23 09-PM,54268.33919087,54442.80314894,54198.00000001,54532.78729139,1665751.95983491
8785,2021-03-23 09-PM,54639.39313679,54267.9447508,54220.0,54720.61393732,701602.48129708
8786,2021-03-23 10-PM,54711.53654729,54643.0,54512.0,54850.98835987,614653.46123012
8787,2021-03-23 10-PM,54381.24299999,54718.4324776,54370.05037025,54865.72492663,203047.28193125
8788,2021-03-23 11-PM,54699.22649018,54381.24299999,54357.30693452,54794.305,436320.66484794
8789,2021-03-23 11-PM,54376.24805467,54699.22649017,54324.88356212,54755.15603687,1054254.89327287
8790,2021-03-24 12-AM,53826.09256381,54345.77440372,53798.71603906,54660.76467901,2465864.06044552
8791,2021-03-24 12-AM,53705.18938992,53838.29023415,53608.33169452,54140.21173071,1059503.4466593
8792,2021-03-24 01-AM,54322.61200531,53703.0,53542.74585947,54322.61200531,723498.25169142
8793,2021-03-24 01-AM,54467.22634169,54328.01100202,54056.205,54557.32002513,434574.5541706
8794,2021-03-24 02-AM,54518.33154809,54438.05136556,54373.30094683,54618.70372484,299449.88199441
8795,2021-03-24 02-AM,54420.06829946,54518.33154809,54386.79215712,54615.26416211,639375.50618296
8796,2021-03-24 03-AM,54457.41314548,54420.71612819,54058.54843529,54508.63046649,667241.60843977
8797,2021-03-24 03-AM,54352.27549908,54457.41314549,54285.60061688,54730.93771185,626788.05061517
8798,2021-03-24 04-AM,54389.62135349,54345.54243891,54223.5946,54571.27976718,939646.69955294
8799,2021-03-24 04-AM,54117.10857755,54401.81218755,54018.1,54542.4468681,1119676.50272386
8800,2021-03-24 05-AM,54128.0,54117.10857755,53792.94016735,54149.36973659,536847.48396062
8801,2021-03-24 05-AM,54141.0737145,54128.0,54029.09698021,54286.67759552,609630.47402637
8802,2021-03-24 06-AM,53880.0,54069.49020486,53756.31215841,54069.49020486,379207.3197695
8803,2021-03-24 06-AM,54666.73326833,53861.37947905,53737.23373867,54965.90047317,2720759.07651811
8804,2021-03-24 07-AM,55164.00998116,54669.84683364,54642.5564801,55561.09123295,2505070.08824628
8805,2021-03-24 07-AM,55501.0,55141.45215279,55086.097548,55593.42424243,2117371.27561282
8806,2021-03-24 08-AM,56155.24244554,55466.47295662,55466.47295662,56236.9717878,2883841.07307113
8807,2021-03-24 08-AM,56252.20985901,56161.0,55991.05011981,56317.83486325,1861008.42640381
8808,2021-03-24 09-AM,56523.31313241,56310.57401193,56310.57401193,56661.62779033,3143904.84704434
8809,2021-03-24 09-AM,56411.49232176,56510.66384274,56350.51967648,56577.93317365,1469825.56350734
8810,2021-03-24 10-AM,56148.16389493,56430.26028745,56050.68471123,56502.82541543,1136450.31785484
8811,2021-03-24 10-AM,56440.53618837,56125.40690555,56095.43451877,56569.43933584,619017.20692111
8812,2021-03-24 11-AM,56440.0,56473.17939322,56306.62661022,56552.13568442,330269.81694948
8813,2021-03-24 11-AM,56600.0,56440.43685649,56232.91789157,56600.0,619525.37130853
8814,2021-03-24 12-PM,56814.44726414,56596.0,56572.05987023,57028.67916398,1773310.68883441
8815,2021-03-24 12-PM,56920.0,56810.99321663,56790.0,56939.86230465,510645.32519109
8816,2021-03-24 01-PM,56969.67092988,56920.00000002,56779.0,57020.05904525,670384.6770512
8817,2021-03-24 01-PM,56761.88390599,56970.0,56395.772831,57200.0,1356226.87848858
8818,2021-03-24 02-PM,56595.62613453,56761.883906,56560.0,56917.2953023,487136.40777477
8819,2021-03-24 02-PM,56519.40088994,56571.63548816,56467.64925148,56752.98668068,508154.38197748
8820,2021-03-24 03-PM,56327.35240464,56585.21070205,56268.352,56648.73162198,1273788.74575562
8821,2021-03-24 03-PM,56311.89175706,56327.35240464,56030.786,56376.61426475,1569387.34860679
8822,2021-03-24 04-PM,55860.0,56302.47643284,55802.77471043,56399.92996127,2049159.32129271
8823,2021-03-24 04-PM,55763.20177464,55859.99999999,55763.20177463,56110.40402852,1103092.9019826
8824,2021-03-24 05-PM,55972.75309916,55763.20177463,55617.78143335,56010.6309403,1113483.26343522
8825,2021-03-24 05-PM,56140.0,55956.0,55935.53760138,56357.75335411,1845162.66555833
8826,2021-03-24 06-PM,55919.97279603,56140.0,55917.68222224,56334.0,1036081.7238402
8827,2021-03-24 06-PM,55396.4152,55915.22457154,55396.4152,55939.73132184,556315.16541016
8828,2021-03-24 07-PM,55205.66001265,55396.4152,55148.12630569,55566.40881646,803337.06589551
8829,2021-03-24 07-PM,54774.71428587,55187.66266391,54675.58224838,55272.50934648,1027980.99161368
8830,2021-03-24 08-PM,53761.64651092,54713.47607921,53659.48241158,54713.47607921,1923702.3913712
8831,2021-03-24 08-PM,54080.32210514,53762.18273494,53250.0,54379.63622798,2426496.99876682
8832,2021-03-24 09-PM,54000.0,54058.0,53604.5106191,54212.9424174,1177144.23928863
8833,2021-03-24 09-PM,53721.98996963,53991.06073724,53612.37077742,54048.95959999,386561.30630042
8834,2021-03-24 10-PM,52460.9054,53721.0,51774.9125372,53721.0,9902591.33211448
8835,2021-03-24 10-PM,52564.44137039,52424.82193896,52161.0,52821.91753563,1958887.97085533
8836,2021-03-24 11-PM,52744.65506939,52546.72239335,52310.27602608,52859.264,1502694.45142915
8837,2021-03-24 11-PM,52319.80547842,52754.11097137,52319.80547842,52964.64389982,866198.08547522
8838,2021-03-25 12-AM,52724.94468046,52316.18472347,52054.80309148,52803.86898532,905022.74928349
8839,2021-03-25 12-AM,52625.76796399,52719.54181306,52300.58223876,52773.97840192,806390.22479251
8840,2021-03-25 01-AM,52434.43093023,52628.41187846,52396.7,52745.0,472715.31669635
8841,2021-03-25 01-AM,51839.68403183,52410.0,51771.33816035,52601.041097,2046905.90762424
8842,2021-03-25 02-AM,52235.11279738,51851.73621514,51528.25600637,52358.67250829,2243845.2150021
8843,2021-03-25 02-AM,52244.13376356,52199.45309909,52175.5431753,52555.2508,508430.20555961
8844,2021-03-25 03-AM,51983.42424643,52256.0,51900.0,52550.0,2178877.20803846
8845,2021-03-25 03-AM,52174.10788669,51972.20685517,51824.56501088,52254.55727531,1018521.78133744
8846,2021-03-25 04-AM,52410.04474751,52134.07931999,51927.2319458,52491.0,789371.65785619
8847,2021-03-25 04-AM,52253.89906068,52400.0,52170.13736463,52440.30978783,526116.9357793
8848,2021-03-25 05-AM,52810.22293067,52251.93246294,52154.0866,52834.0,1016698.3847932
8849,2021-03-25 05-AM,52690.23645641,52765.01043266,52610.5596388,52824.31181467,294820.5656973
8850,2021-03-25 06-AM,53023.0224809,52692.0,52685.59070561,53217.80330274,878735.71788132
8851,2021-03-25 06-AM,52973.18947057,53014.0,52756.16928624,53062.74226889,694822.02266285
8852,2021-03-25 07-AM,52841.40576036,52951.79535525,52767.80280251,53114.54151959,620698.06654904
8853,2021-03-25 07-AM,52234.74721508,52875.37857006,52234.74721508,52992.43217559,583648.2489384
8854,2021-03-25 08-AM,52345.61940602,52263.1889162,52112.33104414,52507.729985,749093.12414668
8855,2021-03-25 08-AM,52605.62586365,52359.37650112,52267.98103332,52769.05351212,1265240.60665501
8856,2021-03-25 09-AM,52790.08804413,52648.82137729,52371.4377396,52817.707404,1536949.48403947
8857,2021-03-25 09-AM,52888.0,52793.42683427,52625.0751983,52999.98158672,559408.73721527
8858,2021-03-25 10-AM,52886.10396777,52939.99999999,52536.21456385,53043.70305499,919915.56563806
8859,2021-03-25 10-AM,52944.82133288,52886.55198389,52776.11770471,53000.0,509504.26819041
8860,2021-03-25 11-AM,52740.75994354,52973.92575548,52722.71225589,53148.82372479,989310.83315152
8861,2021-03-25 11-AM,52161.58553646,52740.58192254,52150.73550507,52778.06218511,1054504.80322174
8862,2021-03-25 12-PM,50882.72017491,52161.11909486,50644.0,52324.16244235,3951641.97820137
8863,2021-03-25 12-PM,51093.83536738,50888.52248067,50500.0,51294.63025996,7183634.94707037
8864,2021-03-25 01-PM,51055.42243425,51076.88755808,50483.3833944,51272.39534286,2873457.40044426
8865,2021-03-25 01-PM,51614.07009076,51063.98900004,51044.99999999,51954.02530305,1860112.2130754
8866,2021-03-25 02-PM,51702.83729618,51654.98190484,51527.79378458,52039.23325535,1993988.56855586
8867,2021-03-25 02-PM,51286.19232405,51687.67032826,51076.44567463,51714.84150918,966540.56336549
8868,2021-03-25 03-PM,50970.25853178,51303.67790557,50646.53251352,51385.18128963,1840744.93719768
8869,2021-03-25 03-PM,50998.23940706,51017.28394942,50849.25016782,51491.510505,1293079.58396432
8870,2021-03-25 04-PM,50775.9038347,50983.38287235,50562.05570314,51684.002459,1976370.67883674
8871,2021-03-25 04-PM,51315.81739181,50775.9038347,50732.57881884,51443.35940949,1443041.64329934
8872,2021-03-25 05-PM,51634.73455033,51351.73846398,51138.07189548,51799.0,1153236.55864648
8873,2021-03-25 05-PM,51642.83214512,51649.55347816,51353.0,51854.06059376,1180411.98999959
8874,2021-03-25 06-PM,51731.29952422,51642.83217515,51515.34049023,51849.44999999,1205597.21810962
8875,2021-03-25 06-PM,52223.31083373,51756.19873042,51756.19873042,52521.85908081,1208761.33990421
8876,2021-03-25 07-PM,51875.23366833,52232.97276664,51653.32031993,52295.05673616,661306.56020612
8877,2021-03-25 07-PM,52155.61744639,51858.23663314,51817.43136084,52261.40726064,1490048.50972304
8878,2021-03-25 08-PM,52217.07007295,52205.67042434,52130.77540803,52682.84420344,530046.95201386
8879,2021-03-25 08-PM,51993.19416883,52204.0,51849.02800001,52304.48094737,715199.39465127
8880,2021-03-25 09-PM,52106.60602622,51992.42168047,51962.49677747,52306.47009889,1081593.61034959
8881,2021-03-25 09-PM,52422.20002292,52131.89598521,52117.46210862,52576.86486592,204711.01302113
8882,2021-03-25 10-PM,52518.43662942,52434.80573696,52325.0,52701.27209316,1096849.28940287
8883,2021-03-25 10-PM,51716.96809163,52495.68476151,51593.53800413,52495.68476151,1467696.74441887
8884,2021-03-25 11-PM,51683.0168086,51733.81693505,51644.45970289,52032.49130938,432028.16044524
8885,2021-03-25 11-PM,51328.05851766,51676.9273223,51256.84692695,51800.0,428706.73303434
8886,2021-03-26 12-AM,51868.4586436,51277.24688638,51267.23780247,52067.89980773,941536.04713847
8887,2021-03-26 12-AM,52076.05696747,51867.99999999,51847.1693631,52245.78820588,728349.02183592
8888,2021-03-26 01-AM,52132.91572826,52100.0,51984.35809353,52313.85402,440215.95588689
8889,2021-03-26 01-AM,52257.71324626,52171.38877136,52113.61974871,52345.87168449,254418.56702355
8890,2021-03-26 02-AM,51803.88378794,52257.35203099,51705.88235294,52357.09535443,587820.27145692
8891,2021-03-26 02-AM,51687.52300756,51830.15907511,51518.66723222,51880.49268583,487970.04746276
8892,2021-03-26 03-AM,52382.84587105,51739.18445426,51709.35928806,52452.64376167,659715.16565339
8893,2021-03-26 03-AM,52436.0,52362.93945587,52210.0,52700.0,582521.87154814
8894,2021-03-26 04-AM,52215.91718796,52434.59206844,52200.0,52480.19167954,129622.35711156
8895,2021-03-26 04-AM,52687.73037256,52231.60670874,52231.60670874,52776.11216477,370382.17923294
8896,2021-03-26 05-AM,52646.0,52714.42380306,52514.9101519,52884.94970852,653047.83230077
8897,2021-03-26 05-AM,52809.78835564,52645.0,52551.06584547,52816.98757961,218617.05022632
8898,2021-03-26 06-AM,52648.0,52812.24691228,52590.55724491,52817.83730262,274503.0498993
8899,2021-03-26 06-AM,52545.2634378,52629.3415196,52479.3528011,52872.03898172,652332.98844031
8900,2021-03-26 07-AM,52571.54464945,52555.16912735,52412.57360485,52636.21972182,253081.15368067
8901,2021-03-26 07-AM,53579.8997656,52599.56487067,52599.56487067,53579.8997656,1144671.21232291
8902,2021-03-26 08-AM,53627.6612901,53582.08120317,53432.31060627,53808.84682547,1010638.82933616
8903,2021-03-26 08-AM,53340.0,53622.35294577,53180.19280001,53664.45751605,1297399.01759493
8904,2021-03-26 09-AM,53572.67873667,53340.0,53340.0,53592.99922624,1008851.75905483
8905,2021-03-26 09-AM,53309.0,53572.6787165,53112.2586045,53572.6787165,743636.20782273
8906,2021-03-26 10-AM,53526.6900685,53319.99998998,53178.74756957,53563.76579999,477150.12569845
8907,2021-03-26 10-AM,53383.03662213,53498.11583819,53233.37197978,53498.11583819,1209537.43456188
8908,2021-03-26 11-AM,53064.32680647,53381.7468098,53010.0,53450.86626531,1506886.16300926
8909,2021-03-26 11-AM,52689.2344375,53060.51097153,52596.77357584,53060.98459952,3566681.87269003
8910,2021-03-26 12-PM,52905.99999999,52718.81556694,52509.044,53213.066813,1609884.21242057
8911,2021-03-26 12-PM,52992.14186429,52897.23470834,52804.71770841,53065.7162501,434569.91020023
8912,2021-03-26 01-PM,52758.51180995,53014.60365661,52745.1206271,53144.00999999,601274.50743547
8913,2021-03-26 01-PM,53311.547932,52768.01757652,52768.01757652,53311.547932,1086584.8862534
8914,2021-03-26 02-PM,53260.20270394,53314.49036514,53126.31472649,53499.0,394076.47920456
8915,2021-03-26 02-PM,53412.19327732,53264.15423663,53136.80329357,53452.40690457,518205.97554825
8916,2021-03-26 03-PM,53302.60334846,53457.11781385,53229.69344347,53521.0,653552.49359997
8917,2021-03-26 03-PM,53280.29882573,53330.80754975,53232.7395613,53411.46626966,570712.91422804
8918,2021-03-26 04-PM,53704.56462071,53315.20548242,52914.342234,53729.4840542,1289777.24769144
8919,2021-03-26 04-PM,53790.19085692,53710.77324921,53657.05547498,54014.91463138,1344423.12326255
8920,2021-03-26 05-PM,53673.91025917,53800.0,53522.22139597,53845.58823344,400411.19012223
8921,2021-03-26 05-PM,53823.49494799,53680.71089194,53647.31172604,53891.59491814,664439.86711496
8922,2021-03-26 06-PM,53750.54109965,53823.494948,53470.0,53897.05435987,455552.95762255
8923,2021-03-26 06-PM,53680.9609668,53700.80525301,53480.63480009,53749.09330215,291086.66833583
8924,2021-03-26 07-PM,53645.37465304,53679.94659702,53562.79907653,53750.0,544718.98157977
8925,2021-03-26 07-PM,53760.79051227,53645.37465304,53550.0,53800.69349438,465130.48327609
8926,2021-03-26 08-PM,53829.00000001,53764.40690434,53764.40690434,54246.030463,776729.40229993
8927,2021-03-26 08-PM,53969.16008403,53829.00000001,53825.38102,54167.91606031,301144.19265217
8928,2021-03-26 09-PM,54270.0,53982.84803439,53982.84803439,54370.42386049,450352.0457168
8929,2021-03-26 09-PM,54566.99999999,54318.11634893,54250.0,54567.0,393994.08944755
8930,2021-03-26 10-PM,54652.97851957,54567.0,54450.0,54756.31780652,551222.02605732
8931,2021-03-26 10-PM,54386.20782479,54633.18962169,54358.00000001,54633.1896217,686700.35486171
8932,2021-03-26 11-PM,54760.619843,54386.20782479,54322.16733706,54817.994434,659127.92964437
8933,2021-03-26 11-PM,55016.76871901,54748.54337307,54681.39026102,55038.8295805,1155761.68474195
8934,2021-03-27 12-AM,55179.78780121,55008.35097814,55008.35097814,55512.63234368,1464312.75126168
8935,2021-03-27 12-AM,54735.28034936,55179.78780121,54726.53286742,55345.0,445336.12493961
8936,2021-03-27 01-AM,54841.02479446,54735.28034935,54693.313977,54961.79642564,168418.99379723
8937,2021-03-27 01-AM,54709.38790572,54841.02479444,54587.56292812,54858.66621171,173921.77157052
8938,2021-03-27 02-AM,54652.33812043,54690.43334798,54617.21743614,54871.49999999,160997.98467927
8939,2021-03-27 02-AM,54758.36498719,54641.0,54525.0,54848.31585329,603902.66199129
8940,2021-03-27 03-AM,54681.0799154,54758.13485286,54575.19400266,54786.43484908,311487.36028678
8941,2021-03-27 03-AM,54770.25727569,54697.07183146,54645.89501153,54821.53630116,136744.94862861
8942,2021-03-27 04-AM,55133.02431915,54771.86350431,54647.6144267,55182.83489499,495625.93934931
8943,2021-03-27 04-AM,54972.56817865,55182.834895,54934.10000002,55219.2394,554476.81221129
8944,2021-03-27 05-AM,54867.8800339,54974.45235205,54712.42860469,55017.31606008,249546.42995565
8945,2021-03-27 05-AM,55173.66814938,54867.8800339,54867.8800339,55335.715295,561397.59573916
8946,2021-03-27 06-AM,55164.80629786,55185.71172651,55025.00000001,55256.8023236,811745.64646912
8947,2021-03-27 06-AM,55014.48539369,55164.80629785,54975.16884441,55176.26446214,540679.83410073
8948,2021-03-27 07-AM,55044.76530868,55020.94606724,54924.0,55076.79352968,448718.61927445
8949,2021-03-27 07-AM,54958.60558143,55035.70733072,54758.828147,55036.02796603,905380.96840465
8950,2021-03-27 08-AM,54779.48165484,54968.60106965,54774.71481649,55140.06207853,836889.17965395
8951,2021-03-27 08-AM,54907.281443,54805.84568087,54667.795983,54930.0,1012061.75474044
8952,2021-03-27 09-AM,54860.96408693,54838.4636604,54782.36182893,54984.47447,133555.13618352
8953,2021-03-27 09-AM,54999.99999999,54880.54051092,54818.9606714,55000.0,511756.87199964
8954,2021-03-27 10-AM,54941.14852982,54999.99999999,54916.86800818,55093.1687085,507760.45717199
8955,2021-03-27 10-AM,54682.40127926,54941.14852981,54674.91408002,54941.14852981,396811.67958501
8956,2021-03-27 11-AM,54607.78398821,54681.0,54339.81649,54681.0,1540443.00478481
8957,2021-03-27 11-AM,54445.15608567,54628.3442616,54435.7348633,54797.26025932,520094.82464235
